,/lpc/nct6687d/0/control/0,/lpc/nct6687d/0/control/1,/lpc/nct6687d/0/control/2,/lpc/nct6687d/0/control/3,/lpc/nct6687d/0/control/4,/lpc/nct6687d/0/control/5,/lpc/nct6687d/0/control/6,/lpc/nct6687d/0/control/7,/lpc/nct6687d/0/voltage/0,/lpc/nct6687d/0/voltage/1,/lpc/nct6687d/0/voltage/2,/lpc/nct6687d/0/voltage/3,/lpc/nct6687d/0/voltage/4,/lpc/nct6687d/0/voltage/5,/lpc/nct6687d/0/voltage/6,/lpc/nct6687d/0/voltage/7,/lpc/nct6687d/0/voltage/8,/lpc/nct6687d/0/voltage/9,/lpc/nct6687d/0/voltage/10,/lpc/nct6687d/0/voltage/11,/lpc/nct6687d/0/voltage/12,/lpc/nct6687d/0/voltage/13,/lpc/nct6687d/0/temperature/0,/lpc/nct6687d/0/temperature/1,/lpc/nct6687d/0/temperature/2,/lpc/nct6687d/0/temperature/3,/lpc/nct6687d/0/temperature/4,/lpc/nct6687d/0/temperature/5,/lpc/nct6687d/0/temperature/6,/lpc/nct6687d/0/fan/0,/lpc/nct6687d/0/fan/1,/lpc/nct6687d/0/fan/2,/lpc/nct6687d/0/fan/3,/lpc/nct6687d/0/fan/4,/lpc/nct6687d/0/fan/5,/lpc/nct6687d/0/fan/6,/lpc/nct6687d/0/fan/7,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/temperature/3,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/0,/gpu-amd/0/smalldata/1,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/7,/gpu-amd/0/load/11,/gpu-amd/0/load/10,/gpu-amd/0/load/12,/gpu-amd/0/load/5,/gpu-amd/0/load/9,/gpu-amd/0/load/8,/gpu-amd/0/load/16,/gpu-amd/0/load/15,/gpu-amd/0/load/13,/gpu-amd/0/load/14,/gpu-amd/0/power/3,/gpu-amd/0/temperature/0,/gpu-amd/0/temperature/7,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/fan/0,/gpu-amd/0/control/0,/gpu-amd/0/voltage/0,/gpu-amd/0/load/0,/gpu-amd/0/load/1,/nvme/1/temperature/0,/nvme/1/level/1,/nvme/1/level/2,/nvme/1/level/3,/nvme/1/data/4,/nvme/1/data/5,/nvme/1/temperature/6,/nvme/1/temperature/7,/nvme/1/load/0,/nvme/1/load/31,/nvme/1/load/32,/nvme/1/load/33,/nvme/1/throughput/34,/nvme/1/throughput/35,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/2,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/data/3,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/7,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/throughput/8,/nic/{2CAEE579-195B-47F4-ACFE-A6517C4057AB}/load/1,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/2,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/data/3,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/7,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/throughput/8,/nic/{6E9CE074-F732-4D3B-A40D-9C62B0D46329}/load/1,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/2,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/data/3,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/7,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/throughput/8,/nic/{E52184C0-08D4-4C9D-BE72-4E8129A662DE}/load/1,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/2,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/data/3,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/7,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/throughput/8,/nic/{0867743B-CBA1-47D2-9005-4C28965CC0A0}/load/1,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/2,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/data/3,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/7,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/throughput/8,/nic/{386E8ACC-E354-4F90-A39F-F0AE86CADFDB}/load/1
08/07/2024 08:59:15,45,100,0,0,0,100,100,50,12.216,5.03,1,0.67,2.13600016,0.836,0.744,1.53000009,3.328,1.83200014,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1014,0,0,0,1116,0,0,0,9.959769,12.5912609,6.412375,7.30201626,10.2703152,13.677639,2.56428719,2.01213956,3.92686725,2.934605,4.436761,8.633548,7.06014061,13.677639,32.5947876,4350.03174,43.5,1.432462,1.1,4350.03174,43.5,1.06329024,1.1,4350.03174,43.5,1.40394914,1.1,4350.03174,43.5,0.565693855,1.1,4350.03174,43.5,0.676225841,1.1,4350.03174,43.5,0.7531061,1.1,40.0000076,34.75,1.11875,0.9875,100.000732,9.28952,22.63826,29.09542,15.3811913,21.7965889,41.3719978,8.14516449,2684.94141,267.707031,2.338385,0.0131092053,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,44,32,908,0,0,0.862000048,0,0,44,100,1,0,37706,8058,44,40,77.32805,0,0.100751489,0.813004136,0,270879.531,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100940309,0.522406757,14203.2422,30656.0078,0.0358874,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:16,45,100,0,0,0,100,100,50,12.216,5.03,1,0.67,2.13600016,0.836,0.744,1.53000009,3.328,1.83200014,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1014,0,0,0,1116,0,0,0,7.336587,8.932745,3.29893231,6.92991,7.10542774,11.638689,3.17630172,1.82162523,5.48738861,4.55705547,1.69667,4.04045,5.501813,11.638689,31.01811,3560.025,35.6,1.07184446,1.125,3560.025,35.6,0.8283991,1.125,4450.03125,44.5,1.25003076,1.125,3560.025,35.6,0.391176283,1.125,3560.025,35.6,0.6791985,1.125,3560.025,35.6,0.3567209,1.125,40.0000076,40.7500038,1.13125,0.9875,100.0007,9.284092,22.6436882,29.0784149,15.3707962,21.8069839,41.3440361,28.7982254,2684.94141,267.707031,2.203956,0.0138941817,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,44,131,1902,0,0,0.862000048,6,2,44,100,1,0,37706,8058,44,40,77.32805,0,0.0241168384,0,0,32542.8711,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100940458,0.5224069,158.90123,139.038574,0.000238351844,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:17,45,100,0,0,0,100,100,50,12.216,5.03,1,0.67,2.13600016,0.836,0.744,1.53000009,3.328,1.83200014,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1014,0,0,0,1116,0,0,0,6.289572,3.72905135,2.212721,3.50142121,7.510108,5.722761,0,0.8078873,0.852012634,0.836408138,0.11832118,0,2.53911018,7.510108,29.97183,3560.02612,35.6,0.9154874,1.15,3560.02612,35.6,0.743391931,1.15,4450.03271,44.5,1.01267779,1.15,3560.02612,35.6,0.2853532,1.15,3560.02612,35.6,0.461215854,1.15,3560.02612,35.6,0.1226984,1.15,39.8750076,40.7500038,1.1375,0.9875,100.000732,9.277447,22.6503334,29.0575943,15.3729668,21.8048134,41.3498764,34.5855637,2684.94141,267.707031,1.947167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,50,654,0,0,0.862000048,2,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.018827321,0.335069031,0,48569.5078,39,4.474388,0,0,0.0360939279,0,0,0,0,0,0,0,0.100940809,0.5224071,372.5314,249.013046,0.000497235567,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:18,45,100,0,0,0,100,100,50,12.216,5.03,1,0.67,2.028,0.836,0.742000043,1.53000009,3.33200026,1.83200014,0,3.344,3.344,3.252,39,41,38,40.5,37.5,35,0,1038,0,0,0,1117,0,0,0,6.650585,8.934969,3.12431455,3.65617871,6.75406456,11.6154375,0.89494586,1.04265213,2.48072147,2.48510838,2.538991,0.8006096,4.248208,11.6154375,30.11991,4450.03271,44.5,1.08531976,1.14375,3560.02637,35.6,0.671160042,1.14375,4450.03271,44.5,1.143695,1.14375,3560.02637,35.6,0.263916463,1.14375,3560.02637,35.6,0.4687479,1.14375,3560.02637,35.6,0.2436508,1.14375,39.8750076,41.7500038,1.1375,0.9875,100.00074,9.26992,22.65786,29.0340271,15.3417625,21.8360176,41.2659454,35.53272,2684.94141,267.707031,2.10746765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,44,19,10,0,0,0.862000048,0,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.04698748,0.0484488644,0,45735.41,39,4.474388,0,0,0.0227326062,0,0,0,0,0,0,0,0.100941017,0.522407234,221.28598,166.472031,0.0003102064,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:19,45,100,0,0,0,100,100,50,12.216,5.03,1,0.67,2.028,0.836,0.742000043,1.53000009,3.33200026,1.83200014,0,3.344,3.344,3.252,39,41,38,40.5,37.5,35,0,1038,0,0,0,1117,0,0,0,4.200143,8.219046,3.87939215,2.23028064,5.53218126,8.055371,2.06119418,1.33583546,2.24506855,1.76782608,1.06310844,2.22694278,3.56802344,8.219046,29.413393,3560.025,35.6,0.884589732,1.13125,3560.025,35.6,0.5437805,1.13125,4450.03125,44.5,0.9673047,1.13125,3560.025,35.6,0.227307141,1.13125,3560.025,35.6,0.323669255,1.13125,3560.025,35.6,0.1663671,1.13125,39.7500076,40.7500038,1.13125,0.9875,100.0007,9.260071,22.66771,29.0031738,15.3419838,21.8357964,41.26654,36.52903,2684.94141,267.707031,1.9390893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,76,630,0,0,0.862000048,3,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.04598371,0.0430498421,0,141633.688,39,4.474388,0,0,0.0124862324,0,0,0,0,0,0,0,0.100941271,0.52240777,271.6909,569.0689,0.000672607857,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:20,45,100,0,0,0,100,100,50,12.192,5.04,1,0.67,2.128,0.836,0.744,1.53000009,3.33200026,1.83200014,0,3.348,3.348,3.252,40,41,38,40.5,37.5,35,0,1033,0,0,0,1116,0,0,0,10.609108,11.3675,5.99132156,6.678623,8.533728,15.3730812,3.440845,3.53006721,6.09462833,4.846525,4.960495,3.86920571,7.107931,15.3730812,31.5468121,4350.03271,43.5,1.29331434,0.93125,4350.03271,43.5,0.865701139,0.93125,4350.03271,43.5,1.30804133,0.93125,3480.02612,34.8,0.458317876,0.93125,3480.02612,34.8,0.724888265,0.93125,3480.02612,34.8,0.486442924,1.1125,40.0000076,34.25,1.1125,0.9875,100.000748,9.264797,22.6629829,29.0179825,15.335041,21.84274,41.2478676,13.3160677,2684.94141,267.707031,2.61715484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,44,117,1256,0,0,0.862000048,5,0,44,100,1,0,37706,8058,44,40,77.32805,0,0.0128908977,0.04341335,0,88037.26,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100941271,0.522408068,0,313.187134,0.000250549725,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:21,45,100,0,0,0,100,100,50,12.192,5.04,1,0.67,2.128,0.836,0.744,1.53000009,3.33200026,1.83200014,0,3.348,3.348,3.252,40,41,38,40.5,37.5,35,0,1033,0,0,0,1116,0,0,0,6.61282539,12.2184753,7.644534,2.94373631,6.560975,9.918129,2.682054,1.31648779,4.042596,1.37928128,1.66466236,4.170692,5.096203,12.2184753,30.9570522,4450.03174,44.5,1.23028219,1.14375,3560.02563,35.6,0.8467376,1.14375,3560.02563,35.6,1.07472754,1.14375,3560.02563,35.6,0.3739016,1.14375,3560.02563,35.6,0.4964077,1.14375,3560.02563,35.6,0.412428081,1.14375,39.8750076,40.5000038,1.13125,0.9875,100.000717,9.246433,22.6813469,28.9604645,15.3146133,21.8631668,41.19292,6.896588,2684.94141,267.707031,2.26399541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,45,9,908,0,0,0.862000048,0,0,44,100,1,0,37706,8058,44,40,77.32805,0.01744063,0.0178840365,0.0347728729,32290.793,24218.0957,39,4.474388,0,0,0.009193282,0,0,0,0,0,0,0,0.100941375,0.522408247,107.413261,159.641724,0.000213643987,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:22,45,100,0,0,0,100,100,50,12.192,5.04,1,0.67,2.02,0.836,0.744,1.53000009,3.33200026,1.83,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1039,0,0,0,1117,0,0,0,6.66056871,13.1204548,6.593877,2.701825,7.07471943,9.183484,3.30120325,0.8971393,1.52240992,4.080844,2.62712836,3.83933187,5.133581,13.1204548,31.1805668,4350.03174,43.5,1.36437142,0.94375,4350.03174,43.5,0.8251537,0.94375,4350.03174,43.5,1.10149193,0.94375,4350.03174,43.5,0.4228492,0.94375,4350.03174,43.5,0.5578552,0.94375,3480.02515,34.8,0.4938797,0.94375,40.0000076,34.25,1.1125,0.9875,100.000725,9.255093,22.6726875,28.987587,15.3150024,21.8627777,41.1939659,25.405817,2684.94141,267.707031,2.24185538,0.0133772539,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,36,24,0,0,0.862000048,1,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.0357204,0.0302617047,0,70749.125,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100941658,0.5224085,312.9414,319.037659,0.000505583244,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:23,45,100,0,0,0,100,100,50,12.192,5.04,1,0.67,2.02,0.836,0.744,1.53000009,3.33200026,1.83,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1039,0,0,0,1117,0,0,0,5.34059429,4.800349,1.73294544,0.570869446,4.9241724,7.493782,0,0,2.226913,0.0367879868,0,0,1.91037059,7.493782,29.5487957,4450.03174,44.5,1.00383174,1.125,3560.02563,35.6,0.562833667,1.125,3560.02563,35.6,1.03739023,1.125,3560.02563,35.6,0.227234587,1.125,3560.02563,35.6,0.4602361,1.125,3560.02563,35.6,0.136603013,1.125,39.8750076,39.75,1.11875,0.9875,100.000717,9.247627,22.6801529,28.9642029,15.3166313,21.8611488,41.1983452,36.8993378,2684.94141,267.707031,2.00888348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,46,242,0,0,0.862000048,1,0,44,100,1,0,37706,8058,44,40,77.32805,0,0.009274246,0.08007899,0,15922.6172,39,4.474388,0,0,0.07346562,0,0,0,0,0,0,0,0.10094218,0.522408843,542.2875,340.14447,0.0007059456,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:24,45,100,0,0,0,100,100,50,12.192,5.04,1,0.67,2.02,0.836,0.744,1.53000009,3.33200026,1.83,0,3.348,3.344,3.252,40,41,38,40.5,37.5,35,0,1039,0,0,0,1117,0,0,0,7.199198,15.0198641,4.968381,3.05160284,7.48558044,12.342948,1.94121,1.1403203,2.071917,3.89816761,3.174138,2.2193253,5.376047,15.0198641,30.8917656,3560.02612,35.6,1.350793,1.13125,3560.02612,35.6,0.7672203,1.13125,4450.03271,44.5,1.24063492,1.13125,3560.02612,35.6,0.3651842,1.13125,3560.02612,35.6,0.506610453,1.13125,3560.02612,35.6,0.35505718,1.13125,39.8750076,40.5000038,1.13125,0.9875,100.000732,9.248795,22.6789856,28.967865,15.3130035,21.8647766,41.1885948,13.985919,2684.94141,267.707031,2.26931286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,45,39,908,0,0,0.862000048,1,0,44,100,1,0,37706,8058,44,40,77.32805,0,0.00584321329,0.01503254,0,8183.24658,39,4.474388,0,0,0.009179338,0,0,0,0,0,0,0,0.100942433,0.522409141,270.70993,311.666046,0.000465900783,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:25,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,2.00800014,0.836,0.744,1.53200006,3.33200026,1.83200014,0,3.35200024,3.348,3.252,39,41,38,40.5,37.5,35,0,1027,0,0,0,1115,0,0,0,7.023901,3.43899131,6.75658,2.20267773,9.017408,13.6988935,1.400888,0.8586049,1.46235824,1.98287964,2.17316747,0.6405711,4.22141,13.6988935,29.9606457,4350.03125,43.5,0.8250128,0.95,4350.03125,43.5,0.7421989,0.95,4350.03125,43.5,1.39044654,0.95,3480.025,34.8,0.239575535,0.95,4350.03125,43.5,0.398545951,0.95,3480.025,34.8,0.1340671,0.95,39.8750076,34.25,1.1125,0.9875,100.000717,9.261665,22.6661148,29.0081711,15.3204956,21.8572845,41.20874,27.5239468,2684.94141,267.707031,1.98399746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,42,884,0,0,0.862000048,2,1,44,100,1,0,37706,8058,44,40,77.32805,0.01015686,0.04412523,0.154555574,16703.0723,517795.25,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100942634,0.5224101,220.2066,1070.44873,0.00103252428,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:26,45,100,0,0,0,100,100,50,12.216,5.04,1,0.67,2.00800014,0.836,0.744,1.53200006,3.33200026,1.83200014,0,3.35200024,3.348,3.252,39,41,38,40.5,37.5,35,0,1027,0,0,0,1115,0,0,0,6.703883,9.733868,4.9022913,2.52191424,7.23935366,10.5611143,1.9777596,1.38546228,3.053373,3.24739218,1.13461018,0,4.32716,10.5611143,30.1967773,4450.03271,44.5,1.171367,1.125,3560.02612,35.6,0.7040903,1.125,3560.02612,35.6,1.17585754,1.125,3560.02612,35.6,0.265812248,1.11875,3560.02612,35.6,0.5047878,1.11875,3560.02612,35.6,0.153732955,1.11875,39.8750076,40.2500038,1.13125,0.9875,100.000732,9.255962,22.6718178,28.990303,15.3209686,21.8568115,41.2100143,36.55325,2684.94141,267.707031,2.276938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,44,76,312,0,0,0.862000048,4,2,44,100,1,0,37706,8058,44,40,77.32805,0.09251176,0.494722217,1.30616224,355827.125,1095785.75,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100948855,0.5224205,6593.32568,11014.8721,0.0140865576,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:27,44,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,1.988,0.836,0.744,1.53200006,3.33200026,1.83400011,0,3.35200024,3.348,3.252,39,41,38,40.5,37.5,35,0,1024,0,0,0,1118,0,0,0,8.009184,8.586609,3.720075,2.30582952,6.16163635,5.2869916,0.751876831,0,1.01666451,1.87316537,0.117915869,1.49183273,3.17636132,8.586609,29.6782379,4350.03174,43.5,1.05451679,1.1125,4350.03174,43.5,0.6977138,1.1125,4350.03174,43.5,0.883589,1.1125,3480.02515,34.8,0.263416231,1.1125,3480.02515,34.8,0.401382148,1.1125,3480.02515,34.8,0.165583879,1.1125,39.6250076,33,1.10625,0.9875,100.000725,9.259441,22.6683388,29.0012054,15.3226967,21.8550835,41.2146645,34.4176826,2684.94141,267.707031,1.94425929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,44,53,1088,0,0,0.862000048,1,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.011512435,0,0,45644.9727,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.1009493,0.5224207,494.383575,248.204865,0.000594070763,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:28,44,100,0,0,0,100,100,50,12.192,5.04,1,0.672000051,1.988,0.836,0.744,1.53200006,3.33200026,1.83400011,0,3.35200024,3.348,3.252,39,41,38,40.5,37.5,35,0,1024,0,0,0,1118,0,0,0,8.791953,8.727461,3.18709016,5.23436069,6.57708073,8.163232,1.52124763,4.495388,2.475828,2.91249156,2.55745053,1.079315,4.64357758,8.791953,30.1048832,3560.02417,35.6,1.12336779,1.125,3560.02417,35.6,0.729230464,1.125,4450.03027,44.5,1.02275825,1.125,3560.02417,35.6,0.328273922,1.125,3560.02417,35.6,0.4040562,1.125,3560.02417,35.6,0.175031036,1.125,39.6250076,41.0000038,1.13125,0.9875,100.000679,9.25816,22.66962,28.9971848,15.3217773,21.8560028,41.21219,33.62762,2684.94141,267.707031,2.11400676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,38,376,0,0,0.862000048,2,1,44,100,1,0,37706,8058,44,40,77.32805,0,0,0,0,0,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100949511,0.5224216,215.6041,957.3613,0.000938372337,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:29,44,100,0,0,0,100,100,50,12.192,5.04,1,0.67,1.9920001,0.838000059,0.744,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,39,41,38,40.5,37,35,0,1012,0,0,0,1115,0,0,0,6.447977,6.59230328,4.72495556,1.49792433,8.187145,6.87755346,1.32315159,0.75314045,2.01637745,1.58939362,2.23759413,0.42104125,3.55570912,8.187145,29.5909653,3480.02661,34.8,0.952423453,1.09375,4350.033,43.5,0.6357048,1.09375,3480.02661,34.8,1.0207,1.09375,3480.02661,34.8,0.2024222,1.09375,3480.02661,34.8,0.297925472,1.09375,3480.02661,34.8,0.17691946,1.09375,39.5000076,36.75,1.09375,0.9875,100.000763,9.250458,22.6773224,28.9730682,15.31448,21.8633,41.19256,34.51548,2684.94141,267.707031,1.94363177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,44,29,2574,0,0,0.862000048,1,1,44,100,1,0,37706,8058,44,40,77.32805,0,0.0200388525,0.04454994,0,62323.1563,39,4.474388,0,0,0.0258497149,0,0,0,0,0,0,0,0.100949615,0.522421956,111.581917,383.436035,0.000396014366,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:30,44,100,0,0,0,100,100,50,12.192,5.04,1,0.67,1.9920001,0.838000059,0.744,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,39,41,38,40.5,37,35,0,1012,0,0,0,1115,0,0,0,5.89948273,12.0580492,4.04683971,5.26934862,6.69692135,6.26079464,1.89697742,1.5827775,3.60477567,3.64809632,2.6104033,1.19304657,4.56395149,12.0580492,30.3358612,4450.03271,44.5,1.25137925,1.1375,3560.02612,35.6,0.7674758,1.1375,3560.02612,35.6,0.900216,1.1375,3560.02612,35.6,0.35085994,1.1375,3560.02612,35.6,0.52962625,1.1375,3560.02612,35.6,0.2053659,1.1375,39.5000076,40.2500038,1.13125,0.9875,100.000732,9.251461,22.67632,28.9762115,15.3133278,21.8644524,41.18946,37.552494,2684.94141,267.707031,1.85077751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,45,45,908,0,0,0.862000048,1,0,44,100,1,0,37706,8058,44,40,77.32805,0,11.8294935,11.9884405,0,141770.125,39,4.474388,0,0,0.06871166,0,0,0,0,0,0,0,0.10094966,0.522422254,54.3900528,308.539948,0.000290344,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:31,44,100,0,0,0,100,100,50,12.192,5.04,1,0.67,1.9920001,0.838000059,0.744,1.53200006,3.33200026,1.83200014,0,3.348,3.348,3.252,39,41,38,40.5,37,35,0,1012,0,0,0,1115,0,0,0,8.373141,11.6639194,4.37511826,2.11936831,7.43345,7.82561874,1.64185762,0.976401567,3.25422883,1.61947012,3.35019231,0.5616188,4.432863,11.6639194,30.7570667,4450.032,44.5,1.33528113,1.1375,3560.026,35.6,0.6831543,1.1375,3560.026,35.6,1.05324852,1.1375,3560.026,35.6,0.395611078,1.1375,3560.026,35.6,0.5524013,1.1375,3560.026,35.6,0.294859976,1.1375,39.5000076,41.0000038,1.13125,0.9875,100.000725,9.274384,22.6533966,29.0480118,15.3329964,21.8447838,41.24237,22.0829811,2684.94141,267.707031,1.287024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,44,111,1496,0,0,0.862000048,4,2,44,100,1,0,37706,8058,44,40,77.32805,0.022497667,0.00572978053,0,32868.375,8217.094,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100949705,0.5224223,42.12862,60.1837425,8.184989E-05,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
08/07/2024 08:59:32,44,100,0,0,0,100,100,50,12.192,5.03,1,0.67,2.21200013,0.838000059,0.744,1.53000009,3.328,1.83200014,0,3.348,3.344,3.252,39,41,38,40.5,37,35,0,1016,0,0,0,1115,0,0,0,20.556282,20.116312,13.8943672,13.38889,20.0938282,19.1952171,8.573967,8.742422,11.5163145,9.5303,7.7317,7.26228333,13.383502,20.556282,36.0761566,4350.03125,43.5,2.16652536,1.1125,4350.03125,43.5,1.6510334,1.1125,4350.03125,43.5,2.151518,1.1125,4350.03125,43.5,1.25988758,1.1125,4350.03125,43.5,1.34531963,1.1125,4350.03125,43.5,0.9363748,1.1125,40.6250076,37.25,1.11875,0.9875,100.000717,8.774498,23.1532822,27.48233,14.4068413,22.7709389,38.7512131,35.2813568,2503.30859,255.113281,3.00358534,0.618743658,0,0,2.03142643,0,0,0,0,0,0,0,0,0,0,22,42,45,41,16,0,0,0.862000048,0,0,44,100,1,0,37706,8058,44,40,77.32805,3.58495259,6.47432,10.0164452,3422528,380166.1,39,4.474388,0,0,0,0,0,0,0,0,0,0,0.100967772,0.522447467,19576.7129,27240.9375,0.03745412,0,0,0,0,0,0,0,0,0,0,0.0001366064,0.000705162063,0,0,0
